,Unnamed: 0,Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
228,234,Ford Figo Diesel EXI,2012,41284,Diesel,Manual,1,20.0,1399.0,68.05,5.0,2.5
229,235,Toyota Innova Crysta 2.8 GX AT,2019,14165,Diesel,Automatic,1,11.36,2755.0,171.5,7.0,19.64
230,236,Hyundai Santa Fe 4x4 AT,2011,67000,Diesel,Automatic,2,11.72,2199.0,194.3,7.0,7.0
231,237,Honda City i-VTEC V,2011,32572,Petrol,Manual,1,17.4,1497.0,117.3,5.0,3.87
232,238,Hyundai i20 1.2 Magna Executive,2018,14960,Petrol,Manual,1,18.6,1197.0,81.83,5.0,6.27
233,239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2015,55980,Diesel,Automatic,1,19.27,2143.0,167.62,5.0,18.12
234,240,Chevrolet Beat Diesel LT,2013,74000,Diesel,Manual,1,25.44,936.0,57.6,5.0,2.65
235,241,Hyundai i20 Sportz 1.4 CRDi,2015,56847,Diesel,Manual,1,22.54,1396.0,88.73,5.0,7.2
236,242,Toyota Innova 2.5 Z Diesel 7 Seater,2015,121374,Diesel,Manual,1,12.99,2494.0,100.6,7.0,14.3
237,243,Maruti Ertiga VDI,2013,52000,Diesel,Manual,1,20.77,1248.0,88.76,7.0,6.9
238,244,Toyota Innova 2.5 V Diesel 7-seater,2014,118000,Diesel,Manual,1,12.8,2494.0,102.0,7.0,10.75
239,245,Hyundai Santro Xing XO eRLX Euro II,2007,72000,Petrol,Manual,3,17.0,1086.0,113.82763389013172,5.0,0.95
240,246,Honda City i VTEC V,2016,33915,Petrol,Manual,1,17.8,1497.0,117.3,5.0,8.09
241,247,BMW X1 sDrive20d,2014,82002,Diesel,Automatic,1,17.05,1995.0,184.0,5.0,18.5
242,248,Hyundai Grand i10 CRDi Era,2017,33000,Diesel,Manual,1,24.0,1120.0,70.0,5.0,4.75
243,249,Maruti Ciaz 1.3 Alpha,2016,34000,Diesel,Manual,1,28.09,1248.0,88.5,5.0,8.45
244,250,Skoda Rapid Leisure 1.6 TDI MT,2012,55000,Diesel,Manual,1,20.5,1598.0,103.6,5.0,3.5
245,251,Hyundai Accent CRDi,2006,160538,Diesel,Manual,1,13.1,1493.0,82.0,5.0,1.8
246,252,Volkswagen Polo GT 1.5 TDI,2014,60000,Diesel,Manual,2,19.91,1498.0,103.6,5.0,3.7
247,253,Honda Jazz 1.2 VX i VTEC,2017,49575,Petrol,Manual,1,18.7,1199.0,88.7,5.0,7.17
248,254,Hyundai i10 Era,2010,83000,Petrol,Manual,1,19.81,1086.0,68.05,5.0,1.75
249,255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2018,51346,Diesel,Automatic,1,16.38,1995.0,183.0,5.0,21.99
250,256,Toyota Innova Crysta 2.4 ZX MT,2017,43000,Diesel,Manual,1,13.68,2393.0,147.8,7.0,18.65
251,257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,2011,35000,Petrol,Manual,3,19.7,796.0,35.0,5.0,1.85
252,258,Maruti Swift VXI BSIV,2017,27872,Petrol,Manual,2,20.4,1197.0,81.8,5.0,5.95
253,259,Hyundai Grand i10 Magna,2014,16514,Petrol,Manual,1,18.9,1197.0,82.0,5.0,3.75
254,260,Maruti Swift VDI,2012,120000,Diesel,Manual,1,22.9,1248.0,74.0,5.0,3.75
255,261,Hyundai Verna CRDi 1.6 SX,2008,143275,Diesel,Manual,1,22.0,1582.0,126.2,5.0,2.6
256,262,Hyundai Santro Xing XL,2006,99000,Petrol,Manual,1,19.330834572095963,1086.0,113.82763389013172,5.0,1.75
257,263,Hyundai i20 1.2 Sportz,2010,52000,Petrol,Manual,1,17.0,1197.0,80.0,5.0,2.8
258,264,Mercedes-Benz GLE 350d,2017,29819,Diesel,Automatic,1,11.57,2987.0,254.79,5.0,61.29
259,265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,2014,57000,Diesel,Manual,2,15.8,2148.0,170.0,5.0,18.0
260,266,Maruti Ritz ZDi,2014,88500,Diesel,Manual,1,23.2,1248.0,73.94,5.0,4.35
261,267,Hyundai Creta 1.6 CRDi SX,2016,28000,Diesel,Manual,1,19.67,1582.0,126.2,5.0,13.75
262,268,Maruti A-Star Vxi,2010,67000,Petrol,Manual,1,19.0,998.0,66.1,5.0,2.0
263,269,Renault Duster 110PS Diesel RXZ Option,2016,26000,Diesel,Manual,1,19.64,1461.0,108.45,5.0,10.0
264,270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),2010,120000,Diesel,Manual,1,17.8,1248.0,76.0,5.0,1.65
265,271,BMW X3 xDrive30d M Sport,2017,51982,Diesel,Automatic,1,16.55,2993.0,258.0,5.0,45.77
266,272,Hyundai i10 Sportz,2010,36000,Petrol,Manual,2,20.36,1197.0,78.9,5.0,3.25
267,273,Toyota Innova 2.5 G4 Diesel 7-seater,2016,47000,Diesel,Manual,1,12.8,2494.0,102.0,7.0,12.8
268,274,Maruti Zen VXI BSII,2002,60000,Petrol,Manual,3,17.3,993.0,60.0,5.0,0.55
269,275,Maruti Swift VDI,2018,31025,Diesel,Manual,1,28.4,1248.0,74.0,5.0,7.15
270,276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,2013,105000,Diesel,Manual,2,12.05,2179.0,120.0,8.0,7.0
271,277,Tata Zest Quadrajet 1.3 75PS XE,2017,121900,Diesel,Manual,1,22.95,1248.0,74.0,5.0,3.75
272,278,Ford EcoSport 1.0 Ecoboost Titanium Plus,2017,22695,Petrol,Manual,1,18.88,999.0,123.24,5.0,8.5
273,279,Maruti Swift Dzire ZDI,2012,73000,Diesel,Manual,1,23.4,1248.0,74.0,5.0,4.35
274,280,Maruti Alto 800 LXI,2016,32227,Petrol,Manual,1,22.74,796.0,47.3,5.0,3.26
275,281,Honda City 1.5 S MT,2011,55000,Petrol,Manual,1,17.0,1497.0,118.0,5.0,4.21
276,282,Audi Q7 3.0 TDI Quattro Technology,2018,11287,Diesel,Automatic,1,12.07,2967.0,241.4,7.0,70.36
277,283,Skoda Laura 1.9 TDI AT Ambiente,2009,48000,Diesel,Automatic,2,17.0,1896.0,105.0,5.0,2.95
278,284,Hyundai Verna 1.6 SX VTVT (O),2012,54308,Petrol,Manual,1,17.1,1591.0,121.3,5.0,4.28
279,285,Honda City 1.5 V AT,2009,78442,Petrol,Automatic,1,16.8,1497.0,118.0,5.0,3.57
280,286,Hyundai i20 Magna Optional 1.4 CRDi,2013,46000,Diesel,Manual,1,21.9,1396.0,88.8,5.0,3.11
281,287,Hyundai i20 Sportz AT 1.4,2014,45051,Petrol,Automatic,1,15.0,1396.0,98.6,5.0,5.96
282,288,Volkswagen Vento Diesel Highline,2011,69000,Diesel,Manual,1,20.54,1598.0,103.6,5.0,4.7
283,289,Honda City i VTEC VX,2014,49000,Petrol,Manual,1,17.4,1497.0,117.3,5.0,6.9
284,290,Tata Zest Quadrajet 1.3 75PS XE,2018,45000,Diesel,Manual,1,22.95,1248.0,74.0,5.0,5.25
285,291,BMW 5 Series 2003-2012 520d,2015,64000,Diesel,Automatic,1,18.48,1995.0,177.0,5.0,28.0
286,292,Maruti Wagon R LXI Minor,2009,60000,Petrol,Manual,1,18.9,1061.0,67.0,5.0,1.35
287,293,Honda Jazz VX,2015,62178,Petrol,Manual,1,18.2,1199.0,88.7,5.0,4.85
288,294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2012,58006,Diesel,Manual,1,15.0,1896.0,105.0,5.0,6.7
289,295,Hyundai i10 Magna 1.2,2010,74000,Petrol,Manual,1,20.36,1197.0,78.9,5.0,3.1
290,296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2015,77771,Diesel,Automatic,1,19.27,2143.0,170.0,5.0,18.64
291,297,Hyundai i10 Magna 1.2 iTech SE,2012,45275,Petrol,Manual,1,20.36,1197.0,78.9,5.0,2.8
292,298,Toyota Innova Crysta 2.4 ZX MT,2016,48000,Diesel,Manual,1,13.68,2393.0,147.8,7.0,20.25
293,299,Audi A6 2011-2015 2.0 TDI Technology,2015,31652,Diesel,Automatic,1,17.68,1968.0,174.33,5.0,26.78
294,300,Toyota Innova 2.5 VX (Diesel) 7 Seater,2010,109000,Diesel,Manual,2,12.99,2494.0,100.6,7.0,8.26
295,301,Volkswagen Polo Petrol Trendline 1.2L,2015,31978,Petrol,Manual,1,16.47,1198.0,73.9,5.0,3.89
296,302,Maruti Alto K10 LXI,2011,70000,Petrol,Manual,1,20.92,998.0,67.1,5.0,2.1
297,303,Honda City i-VTEC CVT ZX,2017,15000,Petrol,Automatic,1,18.0,1497.0,117.3,5.0,12.69
298,304,Tata Indigo LX,2013,59138,Diesel,Manual,1,17.0,1405.0,70.0,5.0,2.58
299,305,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,61726,Diesel,Automatic,1,17.68,1968.0,174.33,5.0,20.77
300,306,Mercedes-Benz GLA Class 200 CDI SPORT,2015,48000,Diesel,Automatic,1,17.9,2143.0,136.0,5.0,20.26
301,307,Hyundai Santro Xing XL,2006,58000,Petrol,Manual,2,19.330834572095963,1086.0,113.82763389013172,5.0,1.5
302,308,Maruti Swift VDI BSIV,2011,60020,Diesel,Manual,1,17.8,1248.0,113.82763389013172,5.0,2.5
303,309,Maruti Celerio VXI AT,2014,77815,Petrol,Automatic,1,23.1,998.0,67.04,5.0,4.25
304,310,Mercedes-Benz GLE 250d,2017,29000,Diesel,Automatic,1,17.9,2143.0,201.15,5.0,57.0
305,311,Land Rover Range Rover HSE Dynamic,2017,44000,Diesel,Automatic,1,12.7,2179.0,187.7,5.0,44.0
306,312,Volkswagen Vento Diesel Trendline,2011,108626,Diesel,Manual,1,20.54,1598.0,103.6,5.0,3.65
307,313,Maruti Omni 8 Seater BSIV,2012,71791,Petrol,Manual,1,14.0,796.0,35.0,5.0,2.05
308,314,Honda Brio 1.2 VX MT,2012,91931,Petrol,Manual,1,18.5,1198.0,86.8,5.0,3.13
309,315,Tata Sumo Delux,2000,158000,Diesel,Manual,2,14.07,2956.0,83.1,7.0,1.5
310,316,Tata Indica Vista Aura 1.3 Quadrajet,2012,91183,Diesel,Manual,1,18.0,1248.0,75.0,5.0,2.85
311,317,Maruti Wagon R LXI BS IV,2012,65000,Petrol,Manual,1,18.9,998.0,67.1,5.0,2.65
312,318,Mahindra XUV500 W8 4WD,2015,88428,Diesel,Manual,1,16.0,2179.0,140.0,7.0,10.6
313,319,Tata Indigo LS Dicor,2008,138000,Diesel,Manual,2,17.1,1396.0,70.0,5.0,1.25
314,320,Maruti Ertiga Paseo VXI,2018,18000,Petrol,Manual,1,16.02,1373.0,93.7,7.0,8.25
315,321,Honda Accord 2.4 A/T,2011,60000,Petrol,Automatic,1,11.7,2354.0,177.6,5.0,4.45
316,322,Maruti Swift Dzire VDi,2012,48000,Diesel,Manual,1,19.3,1248.0,73.9,5.0,3.7
317,323,Ford Fiesta EXi 1.4 TDCi Ltd,2009,160000,Diesel,Manual,1,17.8,1399.0,68.0,5.0,2.8
318,324,Honda City ZX GXi,2008,40000,Petrol,Manual,1,17.7,1497.0,78.0,5.0,1.8
319,325,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,51495,Diesel,Automatic,1,17.68,1968.0,174.33,5.0,21.95
320,326,BMW 6 Series 640d Gran Coupe,2011,30000,Diesel,Automatic,1,9.52,2993.0,313.0,4.0,49.0
321,327,Audi Q7 45 TDI Quattro Technology,2017,97430,Diesel,Automatic,1,14.75,2967.0,245.0,7.0,62.67
322,329,Hyundai i20 1.4 CRDi Asta,2012,83000,Diesel,Manual,1,23.0,1396.0,90.0,5.0,5.5
323,330,Hyundai i10 Sportz AT,2009,37000,Petrol,Automatic,3,16.95,1197.0,78.9,5.0,2.95
324,331,Honda Jazz 1.2 V CVT i VTEC,2016,28503,Petrol,Automatic,1,19.0,1199.0,88.7,5.0,6.86
325,332,Maruti Swift VDI BSIV,2015,76496,Diesel,Manual,1,25.2,1248.0,74.0,5.0,6.15
326,333,Hyundai i20 Asta 1.2,2011,79152,Petrol,Manual,2,18.5,1197.0,82.85,5.0,3.3
327,334,Volkswagen Polo Petrol Comfortline 1.2L,2011,32000,Petrol,Manual,1,16.47,1198.0,73.9,5.0,2.55
328,335,Maruti Alto LXi,2009,35000,Petrol,Manual,1,19.7,796.0,46.3,5.0,1.5
329,336,Toyota Corolla H4,2004,105000,Petrol,Automatic,2,11.3,1794.0,125.0,5.0,2.5
330,337,Maruti Alto LXi,2006,56000,Petrol,Manual,2,19.7,796.0,46.3,5.0,1.4
331,338,Tata Manza ELAN Quadrajet BS IV,2012,73000,Diesel,Manual,1,21.12,1248.0,88.8,5.0,3.4
332,339,Maruti Alto LXi,2012,38000,Petrol,Manual,1,19.7,796.0,46.3,5.0,2.25
333,340,Skoda Octavia Ambition Plus 2.0 TDI AT,2013,775000,Diesel,Automatic,1,19.3,1968.0,141.0,5.0,7.5
334,341,Toyota Corolla H4,2008,80000,Petrol,Automatic,1,11.3,1794.0,125.0,5.0,2.8
335,342,Hyundai i20 Asta Option 1.2,2016,24973,Petrol,Manual,1,18.6,1197.0,81.83,5.0,7.66
336,343,Maruti Vitara Brezza LDi,2016,45000,Diesel,Manual,1,24.3,1248.0,88.5,5.0,7.15
337,344,Honda City 1.5 V MT,2010,87430,Petrol,Manual,1,17.0,1497.0,118.0,5.0,3.5
338,345,Tata Indica Vista Aqua 1.3 Quadrajet,2014,133944,Diesel,Manual,2,18.0,1248.0,75.0,5.0,3.5
339,346,Honda Amaze S i-Dtech,2013,57000,Diesel,Manual,1,25.8,1498.0,98.6,5.0,3.45
340,347,Hyundai EON D Lite Plus,2016,27904,Petrol,Manual,1,21.1,814.0,55.2,5.0,3.55
341,348,BMW 3 Series Luxury Line,2015,30717,Diesel,Automatic,2,21.76,1995.0,190.0,5.0,25.99
342,349,Hyundai Verna 1.6 SX,2012,80000,Diesel,Manual,1,22.32,1582.0,126.32,5.0,5.25
343,350,Tata Manza Club Class Quadrajet90 LS,2013,47304,Diesel,Manual,1,21.02,1248.0,88.8,5.0,2.9
344,351,Skoda Octavia RS,2005,100000,Petrol,Automatic,1,14.45,1984.0,227.0,5.0,2.05
345,352,Maruti Alto K10 VXI,2017,30000,Petrol,Manual,1,24.07,998.0,67.1,5.0,3.75
346,353,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,68000,Diesel,Manual,1,22.7,1498.0,89.84,5.0,6.75
347,354,Chevrolet Spark 1.0 LS,2011,21000,Petrol,Manual,2,18.0,995.0,62.0,5.0,0.95
348,355,Jaguar XF 2.0 Diesel Portfolio,2017,21000,Diesel,Automatic,1,19.33,1999.0,177.0,5.0,52.0
349,356,Honda CR-V RVi MT,2007,119000,Petrol,Manual,3,13.1,1997.0,141.1,5.0,3.91
350,357,Skoda Superb L&K 1.8 TSI AT,2019,13747,Petrol,Automatic,1,14.67,1798.0,177.46,5.0,27.3
351,358,Hyundai i10 Magna 1.2,2009,620000,Petrol,Manual,1,20.36,1197.0,78.9,5.0,2.7
352,359,Maruti Swift LDI,2013,70000,Diesel,Manual,1,22.9,1248.0,74.0,5.0,3.5
353,360,Maruti Swift Dzire VXi AT,2016,18000,Petrol,Automatic,1,18.5,1197.0,83.14,5.0,6.2
354,361,Nissan Micra Diesel XV,2011,83000,Diesel,Manual,1,23.08,1461.0,63.1,5.0,2.75
355,362,Maruti Swift Dzire Tour LDI,2015,130000,Diesel,Manual,1,23.4,1248.0,74.0,5.0,3.25
356,363,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,63400,Diesel,Manual,1,17.8,1399.0,67.0,5.0,3.25
357,364,Maruti Zen LX,2003,65000,Petrol,Manual,1,17.3,993.0,60.0,5.0,0.65
358,365,Mini Clubman Cooper S,2017,8350,Petrol,Manual,1,13.8,1998.0,192.0,5.0,35.0
359,366,Toyota Etios GD,2014,45000,Diesel,Manual,1,23.59,1364.0,67.05,5.0,3.25
360,367,Maruti Alto 800 2016-2019 LXI,2018,26200,Petrol,Manual,1,24.7,796.0,47.3,5.0,2.9
361,368,Maruti Alto VXi,2011,11000,Petrol,Manual,3,18.9,796.0,47.0,5.0,2.9
362,369,BMW X5 3.0d,2009,90000,Diesel,Automatic,2,11.0,2993.0,235.0,5.0,17.75
363,370,Nissan Teana XV,2015,74000,Petrol,Automatic,2,11.07,2496.0,179.5,5.0,8.25
364,371,Hyundai Grand i10 AT Asta,2015,37081,Petrol,Automatic,1,18.9,1197.0,82.0,5.0,5.77
365,372,Maruti Vitara Brezza ZDi Plus,2017,39000,Diesel,Manual,1,24.3,1248.0,88.5,5.0,9.49
366,373,Audi Q7 3.0 TDI Quattro Premium Plus,2008,99000,Diesel,Automatic,3,12.07,2967.0,241.4,7.0,12.95
367,374,Mercedes-Benz GLA Class 200 CDI,2015,38000,Diesel,Automatic,1,17.9,2143.0,136.0,5.0,20.0
368,375,Maruti 800 AC,2007,72000,Petrol,Manual,3,16.1,796.0,37.0,4.0,1.0
369,376,Renault Duster 85PS Diesel RxL,2015,93000,Diesel,Manual,2,20.45,1461.0,83.8,5.0,7.1
370,377,Toyota Corolla Altis D-4D GL,2017,5900,Diesel,Manual,1,21.43,1364.0,87.2,5.0,16.5
371,378,Mercedes-Benz New C-Class 220,2014,25000,Diesel,Manual,1,15.8,2148.0,170.0,5.0,26.0
372,379,Maruti Ritz VDi,2010,68000,Diesel,Manual,2,21.1,1248.0,73.9,5.0,3.2
373,380,Honda BRV i-VTEC V CVT,2017,35676,Petrol,Automatic,1,16.0,1497.0,117.3,7.0,9.48
374,381,Hyundai Xcent 1.1 CRDi Base,2015,74310,Diesel,Manual,1,24.4,1120.0,71.0,5.0,4.0
375,382,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,2014,59364,Diesel,Automatic,1,14.21,2143.0,203.0,5.0,26.5
376,383,Mercedes-Benz B Class B180,2014,41380,Petrol,Automatic,2,14.8,1595.0,120.7,5.0,11.77
377,384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,2017,33900,Diesel,Automatic,1,15.0,2143.0,204.0,5.0,37.0
378,385,Honda City i VTEC VX Option,2016,28000,Petrol,Manual,1,17.8,1497.0,117.3,5.0,8.75
379,386,Hyundai Santro Xing XL eRLX Euro III,2007,50958,Petrol,Manual,1,17.0,1086.0,113.82763389013172,5.0,1.95
380,387,Honda City 1.5 S MT,2011,93982,Petrol,Manual,1,17.0,1497.0,118.0,5.0,3.75
381,388,Hyundai Verna Transform VTVT,2010,95000,Petrol,Manual,1,16.2,1599.0,103.2,5.0,2.5
382,389,Jaguar XE Portfolio,2017,9000,Petrol,Automatic,1,13.5,1999.0,246.74,5.0,34.5
383,390,Honda Amaze S i-Vtech,2015,52516,Petrol,Manual,1,18.0,1198.0,86.7,5.0,4.65
384,391,Mini Cooper Convertible 1.6,2015,20000,Petrol,Automatic,1,18.86,1598.0,122.0,4.0,32.0
385,392,Mercedes-Benz S Class 2005 2013 S 350 CDI,2017,56451,Diesel,Automatic,1,13.5,2987.0,282.0,5.0,62.81
386,393,Hyundai EON Magna Plus,2014,37000,Petrol,Manual,1,21.1,814.0,55.2,5.0,3.25
387,394,Maruti Wagon R VXI BS IV,2014,17400,Petrol,Manual,1,20.51,998.0,67.04,5.0,3.1
388,395,Maruti Ritz LDi,2011,90207,Diesel,Manual,1,21.1,1248.0,73.9,5.0,3.91
389,396,BMW 3 Series 320d Sedan,2011,89616,Diesel,Automatic,1,16.07,1995.0,181.0,5.0,11.0
390,397,Tata Xenon XT EX 4X2,2014,85000,Diesel,Manual,1,13.49,2179.0,138.03,5.0,3.5
391,398,Audi A3 35 TDI Attraction,2014,79271,Diesel,Automatic,1,20.38,1968.0,143.0,5.0,16.5
392,399,Land Rover Range Rover 2.2L Dynamic,2012,56000,Diesel,Automatic,1,12.7,2179.0,187.7,5.0,30.0
393,400,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2010,85001,Diesel,Automatic,2,12.0,2987.0,224.0,7.0,28.0
394,401,Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,2018,12000,Diesel,Automatic,1,13.5,2477.0,175.56,7.0,28.0
395,402,Maruti Alto LX,2010,125000,Petrol,Manual,1,19.7,796.0,46.3,5.0,0.92
396,403,Maruti Wagon R LXI BSIII,2013,53000,Petrol,Manual,1,14.0,1061.0,64.0,5.0,2.75
397,404,Land Rover Range Rover 2.2L Prestige,2017,34990,Diesel,Automatic,1,12.7,2179.0,187.7,5.0,53.83
398,405,Hyundai Verna 1.6 SX VTVT,2011,49768,Petrol,Manual,2,17.01,1591.0,121.3,5.0,4.95
399,406,BMW 5 Series 525d Sedan,2013,56000,Diesel,Automatic,1,16.73,2993.0,218.0,5.0,33.5
400,407,Jaguar XF Diesel,2013,75000,Diesel,Automatic,1,14.74,2993.0,270.9,5.0,27.95
401,408,Skoda Superb Elegance 1.8 TSI AT,2010,57000,Petrol,Automatic,1,13.7,1798.0,157.75,5.0,7.25
402,409,Audi Q3 35 TDI Quattro Premium,2017,37542,Diesel,Automatic,1,15.73,1968.0,174.33,5.0,25.71
403,410,Land Rover Range Rover 2.2L Pure,2014,95649,Diesel,Automatic,1,12.7,2179.0,187.7,5.0,29.67
404,411,Mercedes-Benz New C-Class 220 CDI AT,2013,35299,Diesel,Automatic,1,14.84,2143.0,170.0,5.0,19.0
405,412,Mahindra Scorpio S10 4WD,2017,28464,Diesel,Manual,1,15.4,2179.0,120.0,7.0,13.05
406,413,BMW 3 Series Luxury Line,2015,41000,Diesel,Automatic,1,21.76,1995.0,190.0,5.0,25.5
407,414,Honda BR-V i-VTEC S MT,2017,9000,Petrol,Manual,1,15.4,1497.0,117.3,7.0,8.5
408,415,Volvo S80 2006-2013 D5,2010,92098,Diesel,Automatic,2,16.0,2400.0,215.0,5.0,7.25
409,416,Hyundai Accent GLE,2005,5834,Petrol,Manual,1,13.2,1495.0,94.0,5.0,0.8
410,417,Hyundai i20 Active SX Petrol,2017,40250,Petrol,Manual,1,17.19,1197.0,81.86,5.0,6.9
411,418,Mercedes-Benz GLC 43 AMG Coupe,2018,22397,Petrol,Automatic,1,11.5,2996.0,367.0,5.0,70.99
412,419,Hyundai EON Magna Plus,2015,20800,Petrol,Manual,2,21.1,814.0,55.2,5.0,2.25
413,420,Hyundai Grand i10 SportZ Edition,2018,40322,Petrol,Manual,1,18.9,1197.0,81.86,5.0,5.5
414,421,Honda City 1.5 EXI S,2013,52576,Petrol,Manual,1,13.0,1493.0,100.0,5.0,4.35
415,422,Volkswagen Polo Petrol Trendline 1.2L,2010,55000,Petrol,Manual,1,16.47,1198.0,73.9,5.0,2.25
416,423,Audi A6 35 TFSI Matrix,2016,47000,Petrol,Automatic,1,15.26,1798.0,187.74,5.0,24.5
417,424,Volkswagen Jetta 2007-2011 1.9 L TDI,2010,42021,Diesel,Manual,1,19.330834572095963,1968.0,113.82763389013172,5.0,5.45
418,425,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,23163,Petrol,Manual,1,15.29,1591.0,121.3,5.0,12.03
419,426,Mercedes-Benz New C-Class C 200 CGI Avantgarde,2011,50000,Petrol,Automatic,2,11.74,1796.0,186.0,5.0,8.5
420,427,Mini Cooper Convertible S,2014,11900,Petrol,Automatic,1,16.82,1998.0,189.08,4.0,28.5
421,428,Hyundai Santro Xing XO eRLX Euro II,2006,108000,Petrol,Manual,2,17.0,1086.0,113.82763389013172,5.0,1.2
422,429,Toyota Etios VD,2013,37000,Diesel,Manual,1,23.59,1364.0,67.04,5.0,5.75
423,430,Honda Brio S MT,2014,30000,Petrol,Manual,2,19.4,1198.0,86.8,5.0,3.2
424,431,Maruti Baleno Alpha Automatic,2018,12831,Petrol,Automatic,1,21.4,1197.0,83.1,5.0,9.89
425,432,Skoda Laura Ambiente 2.0 TDI CR AT,2012,143017,Diesel,Automatic,1,20.0,1968.0,138.1,5.0,6.58
426,433,Hyundai EON Era Plus,2018,13102,Petrol,Manual,1,21.1,814.0,55.2,5.0,4.06
427,434,Renault Captur 1.5 Diesel RXL,2019,24950,Diesel,Manual,1,20.37,1461.0,108.45,5.0,13.37
428,435,BMW 5 Series 2003-2012 GT 530d LE,2011,57832,Diesel,Automatic,1,16.2,2993.0,258.0,5.0,25.82
429,436,Maruti Alto 800 LXI,2016,34267,Petrol,Manual,1,22.74,796.0,47.3,5.0,3.74
430,437,Volvo V40 D3,2015,33000,Diesel,Automatic,2,16.8,1984.0,150.0,5.0,22.0
431,438,Maruti Wagon R LXI BSII,2007,55100,Petrol,Manual,1,18.9,998.0,67.1,5.0,1.45
432,439,Honda City ZX GXi,2008,40000,Petrol,Manual,1,17.7,1497.0,78.0,5.0,2.0
433,441,Chevrolet Enjoy 1.4 LS 8,2014,15000,Petrol,Manual,1,13.7,1399.0,98.79,8.0,3.75
434,442,Mahindra Bolero ZLX,2016,82756,Diesel,Manual,1,15.96,2523.0,62.1,7.0,7.7
435,443,Hyundai Santro GLS I - Euro I,2012,50243,Petrol,Manual,1,19.330834572095963,1086.0,113.82763389013172,5.0,3.35
436,444,Hyundai EON D Lite,2014,20600,Petrol,Manual,1,21.1,814.0,55.2,5.0,2.6
437,445,Hyundai Creta 1.6 SX Plus Petrol Automatic,2017,29952,Petrol,Automatic,1,13.0,1591.0,121.3,5.0,13.77
438,446,Volkswagen Vento 1.6 Comfortline,2017,15000,Petrol,Manual,2,16.09,1598.0,103.5,5.0,7.1
439,447,Honda Civic 2006-2010 1.8 S AT,2008,61938,Petrol,Automatic,2,12.9,1799.0,130.0,5.0,2.65
440,448,Tata Indica Vista Quadrajet LS,2014,67000,Diesel,Manual,1,22.3,1248.0,74.0,5.0,2.5
441,449,Mahindra XUV500 W8 2WD,2013,61672,Diesel,Manual,1,16.0,2179.0,140.0,7.0,7.53
442,450,Hyundai i20 1.2 Asta Option,2017,26185,Petrol,Manual,1,18.6,1197.0,81.83,5.0,7.98
443,451,Audi Q5 30 TDI quattro Premium Plus,2014,38000,Diesel,Automatic,2,14.16,1968.0,174.3,5.0,39.0
444,452,Maruti Ritz VXi,2011,67000,Petrol,Manual,2,18.5,1197.0,85.8,5.0,2.25
445,453,Mitsubishi Cedia Sports,2010,66000,Petrol,Manual,2,13.17,1999.0,114.0,5.0,3.85
446,454,Toyota Innova 2.5 V Diesel 7-seater,2015,80883,Diesel,Manual,1,12.8,2494.0,102.0,7.0,13.5
447,455,Maruti Celerio LDi,2016,80219,Diesel,Manual,1,27.62,793.0,47.0,5.0,3.5
448,456,Maruti S-Cross Delta DDiS 200 SH,2018,12923,Diesel,Manual,1,25.1,1248.0,88.5,5.0,8.92
449,457,Audi Q3 35 TDI Quattro Premium Plus,2016,86642,Diesel,Automatic,1,15.17,1968.0,181.0,5.0,20.37
450,458,BMW 3 Series Luxury Line,2016,19235,Diesel,Automatic,1,21.76,1995.0,190.0,5.0,36.5
451,459,Audi Q7 4.2 TDI Quattro Technology,2016,51002,Diesel,Automatic,1,11.33,4134.0,335.2,7.0,48.91
452,460,Hyundai i20 2015-2017 Asta 1.2,2016,6800,Petrol,Manual,1,18.6,1197.0,81.83,5.0,7.2
453,461,Renault Duster 110PS Diesel RxL,2012,82749,Diesel,Manual,1,19.01,1461.0,108.45,5.0,5.99
454,462,Hyundai Xcent 1.1 CRDi S Celebration Edition,2016,51000,Diesel,Manual,1,24.4,1120.0,71.0,5.0,5.25
455,463,Ford Ecosport 1.5 DV5 MT Titanium,2014,31465,Diesel,Manual,1,22.7,1498.0,89.84,5.0,6.5
456,464,Volkswagen Polo Petrol Trendline 1.2L,2013,76476,Petrol,Manual,1,16.47,1198.0,73.9,5.0,4.4
457,465,Hyundai Grand i10 CRDi Magna,2017,14000,Diesel,Manual,1,24.0,1120.0,70.0,5.0,4.6
